"Severity","ThreadID","Date","Time","Application","Message"
"INFO","Thread-119858","11/08/2019","11:06:21","mail","mail sent (subject:OnlineEEI.com order 131683 - UPS Groundfrom:Orders@OnlineEEI.com; to:Catering@mattscasbah.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-120863","11/08/2019","11:16:24","mail","mail sent (subject:OnlineEEI.com order 22654 - UPS Ground - Authorize.net TransID:62014395500from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-120867","11/08/2019","11:16:25","mail","mail sent (subject:OnlineEEI.com order 22654 - UPS Groundfrom:Orders@OnlineEEI.com; to:michelle.barrett@sourcewell-mn.gov; cc:; bcc:; ft:; rt:)"
"INFO","Thread-120868","11/08/2019","11:16:25","mail","mail sent (subject:OnlineEEI.com order 22654 - UPS Ground - Authorize.net TransID:62014395500from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-120870","11/08/2019","11:16:26","mail","mail sent (subject:OnlineEEI.com order 22654 - UPS Ground - Authorize.net TransID:62014395500from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-121628","11/08/2019","11:22:32","mail","mail sent (subject:OnlineEEI.com order 41300 - UPS Ground - Authorize.net TransID:62014424758from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-121636","11/08/2019","11:22:32","mail","mail sent (subject:OnlineEEI.com order 41300 - UPS Ground - Authorize.net TransID:62014424758from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-121638","11/08/2019","11:22:33","mail","mail sent (subject:OnlineEEI.com order 41300 - UPS Ground - Authorize.net TransID:62014424758from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-121637","11/08/2019","11:22:33","mail","mail sent (subject:OnlineEEI.com order 41300 - UPS Groundfrom:Orders@OnlineEEI.com; to:bj@deweys.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-126524","11/08/2019","12:10:38","mail","mail sent (subject:OnlineEEI.com order 108972 - Customer Pick-Up - Authorize.net TransID:62014652762from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-126530","11/08/2019","12:10:39","mail","mail sent (subject:OnlineEEI.com order 108972 - Customer Pick-Up - Authorize.net TransID:62014652762from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-126533","11/08/2019","12:10:39","mail","mail sent (subject:OnlineEEI.com order 108972 - Customer Pick-Up - Authorize.net TransID:62014652762from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-126531","11/08/2019","12:10:39","mail","mail sent (subject:OnlineEEI.com order 108972 - Customer Pick-Upfrom:Orders@OnlineEEI.com; to:kookiefabros@icloud.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-127550","11/08/2019","12:19:18","mail","mail sent (subject:OnlineEEI.com order 148677 - UPS Ground - Authorize.net TransID:62014711247from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-127552","11/08/2019","12:19:19","mail","mail sent (subject:OnlineEEI.com order 148677 - UPS Ground - Authorize.net TransID:62014711247from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-127559","11/08/2019","12:19:19","mail","mail sent (subject:OnlineEEI.com order 148677 - UPS Groundfrom:Orders@OnlineEEI.com; to:contact@gbcministry.org; cc:; bcc:; ft:; rt:)"
"INFO","Thread-127558","11/08/2019","12:19:19","mail","mail sent (subject:OnlineEEI.com order 148677 - UPS Ground - Authorize.net TransID:62014711247from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-129223","11/08/2019","12:34:01","mail","mail sent (subject:OnlineEEI.com order 75082 - UPS Ground - Authorize.net TransID:62014814949from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-129225","11/08/2019","12:34:02","mail","mail sent (subject:OnlineEEI.com order 75082 - UPS Ground - Authorize.net TransID:62014814949from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-129227","11/08/2019","12:34:02","mail","mail sent (subject:OnlineEEI.com order 75082 - UPS Ground - Authorize.net TransID:62014814949from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-129235","11/08/2019","12:34:02","mail","mail sent (subject:OnlineEEI.com order 75082 - UPS Groundfrom:Orders@OnlineEEI.com; to:eric.mulz@csusb.edu; cc:; bcc:; ft:; rt:)"
"INFO","Thread-132939","11/08/2019","13:12:43","mail","mail sent (subject:OnlineEEI.com order 152069 - UPS Ground - Authorize.net TransID:62014931784from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-132945","11/08/2019","13:12:43","mail","mail sent (subject:OnlineEEI.com order 152069 - UPS Ground - Authorize.net TransID:62014931784from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-132948","11/08/2019","13:12:44","mail","mail sent (subject:OnlineEEI.com order 152069 - UPS Ground - Authorize.net TransID:62014931784from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-132947","11/08/2019","13:12:44","mail","mail sent (subject:OnlineEEI.com order 152069 - UPS Groundfrom:Orders@OnlineEEI.com; to:nameless_players@yahoo.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-137245","11/08/2019","13:55:45","mail","mail sent (subject:OnlineEEI.com order 147158 - UPS Ground - Authorize.net TransID:62015037847from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-137242","11/08/2019","13:55:45","mail","mail sent (subject:OnlineEEI.com order 147158 - UPS Ground - Authorize.net TransID:62015037847from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-137241","11/08/2019","13:55:45","mail","mail sent (subject:OnlineEEI.com order 147158 - UPS Groundfrom:Orders@OnlineEEI.com; to:myak@wildkratts.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-137244","11/08/2019","13:55:45","mail","mail sent (subject:OnlineEEI.com order 147158 - UPS Ground - Authorize.net TransID:62015037847from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-144029","11/08/2019","15:14:00","mail","mail sent (subject:OnlineEEI.com order 151484 - UPS Ground - Authorize.net TransID:62015218071from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-144033","11/08/2019","15:14:01","mail","mail sent (subject:OnlineEEI.com order 151484 - UPS Ground - Authorize.net TransID:62015218071from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-144032","11/08/2019","15:14:01","mail","mail sent (subject:OnlineEEI.com order 151484 - UPS Groundfrom:Orders@OnlineEEI.com; to:Barbie@korbg.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-144031","11/08/2019","15:14:01","mail","mail sent (subject:OnlineEEI.com order 151484 - UPS Ground - Authorize.net TransID:62015218071from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-145987","11/08/2019","15:37:36","mail","mail sent (subject:OnlineEEI.com order 86506 - UPS Freightfrom:Orders@OnlineEEI.com; to:bsingh@dharma-events.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-145984","11/08/2019","15:37:36","mail","mail sent (subject:OnlineEEI.com order 86506 - No Shipping Charges - Authorize.net TransID:62015270962from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-145986","11/08/2019","15:37:37","mail","mail sent (subject:OnlineEEI.com order 86506 - UPS Freight - Authorize.net TransID:62015270962from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-145983","11/08/2019","15:37:37","mail","mail sent (subject:OnlineEEI.com order 86506 - UPS Freight - Authorize.net TransID:62015270962from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-150333","11/08/2019","16:25:22","mail","mail sent (subject:OnlineEEI.com order 202292 - UPS Ground - Authorize.net TransID:62015367990from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-150338","11/08/2019","16:25:22","mail","mail sent (subject:OnlineEEI.com order 202292 - UPS Ground - Authorize.net TransID:62015367990from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-150341","11/08/2019","16:25:23","mail","mail sent (subject:OnlineEEI.com order 202292 - UPS Ground - Authorize.net TransID:62015367990from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-150339","11/08/2019","16:25:23","mail","mail sent (subject:OnlineEEI.com order 202292 - UPS Groundfrom:Orders@OnlineEEI.com; to:mrwilborn@me.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-169814","11/08/2019","20:00:36","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:408 Request Time-out Session:F48BF2167354BB0BAB84B1586B0319DDfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-170010","11/08/2019","20:02:23","mail","mail sent (subject:OnlineEEI.com order 25287 - UPS Ground - Authorize.net TransID:62015630949from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-170017","11/08/2019","20:02:23","mail","mail sent (subject:OnlineEEI.com order 25287 - UPS Ground - Authorize.net TransID:62015630949from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-170019","11/08/2019","20:02:24","mail","mail sent (subject:OnlineEEI.com order 25287 - UPS Ground - Authorize.net TransID:62015630949from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-170018","11/08/2019","20:02:24","mail","mail sent (subject:OnlineEEI.com order 25287 - UPS Groundfrom:Orders@OnlineEEI.com; to:alicia.acconcio@k12.hi.us; cc:; bcc:; ft:; rt:)"
"INFO","Thread-178383","11/08/2019","21:31:05","mail","mail sent (subject:SAIA Error at www.onlineeei.com cart_saia.cfm Line:207 408 Request Time-out Session:E5B58B07CA267E5B653A84DD3861D490from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-178503","11/08/2019","21:31:56","mail","mail sent (subject:OnlineEEI.com order 140351 - UPS Ground - Authorize.net TransID:62015693933from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-178512","11/08/2019","21:31:57","mail","mail sent (subject:OnlineEEI.com order 140351 - UPS Ground - Authorize.net TransID:62015693933from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-178514","11/08/2019","21:31:57","mail","mail sent (subject:OnlineEEI.com order 140351 - UPS Ground - Authorize.net TransID:62015693933from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-178513","11/08/2019","21:31:57","mail","mail sent (subject:OnlineEEI.com order 140351 - UPS Groundfrom:Orders@OnlineEEI.com; to:godspower62@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-180630","11/08/2019","21:51:01","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg: Session:B6CBA29E634A2BD4255F3F0E775E5874from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-265441","11/09/2019","14:16:51","mail","mail sent (subject:OnlineEEI.com order 119709 - UPS Ground - Authorize.net TransID:62016698828from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-265440","11/09/2019","14:16:51","mail","mail sent (subject:OnlineEEI.com order 119709 - UPS Ground - Authorize.net TransID:62016698828from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-265451","11/09/2019","14:16:51","mail","mail sent (subject:OnlineEEI.com order 119709 - UPS Ground - Authorize.net TransID:62016698828from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-265450","11/09/2019","14:16:51","mail","mail sent (subject:OnlineEEI.com order 119709 - UPS Groundfrom:Orders@OnlineEEI.com; to:haldinia@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-265454","11/09/2019","14:16:52","mail","mail sent (subject:Error at https://www.onlineeei.com/checkout_xpo.cfmfrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-271134","11/09/2019","15:24:35","mail","mail sent (subject:OnlineEEI.com Order 74168 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-271137","11/09/2019","15:24:35","mail","mail sent (subject:OnlineEEI.com Order 74168 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-271133","11/09/2019","15:24:35","mail","mail sent (subject:OnlineEEI.com Order 74168 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-271136","11/09/2019","15:24:35","mail","mail sent (subject:OnlineEEI.com Order 74168 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:katiediditquilts@yahoo.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-345879","11/10/2019","05:07:22","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:307 Temporary Redirect Session:C62B88D5785168BFD643C87DFD703C55from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-346074","11/10/2019","05:09:03","mail","mail sent (subject:OnlineEEI.com Order 191095 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-346075","11/10/2019","05:09:03","mail","mail sent (subject:OnlineEEI.com Order 191095 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-346083","11/10/2019","05:09:03","mail","mail sent (subject:OnlineEEI.com Order 191095 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-346082","11/10/2019","05:09:03","mail","mail sent (subject:OnlineEEI.com Order 191095 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:melissablack130@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-361295","11/10/2019","07:59:36","mail","mail sent (subject:XPO Rating Error at www.onlineeei.com/cart_xpo.cfm Msg:302 Found Session:BDEF65023FE3AD7F63845DC369451374from:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-361358","11/10/2019","07:59:48","mail","mail sent (subject:UPS Rating Error at www.onlineeei.com -checkout_upsf.cfm Line:249 408 Request Time-outfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-361361","11/10/2019","07:59:48","mail","mail sent (subject:UPS Rating Error at www.onlineeei.com -checkout_upsf.cfm Line:249 408 Request Time-outfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-361366","11/10/2019","07:59:50","mail","mail sent (subject:UPS Rating Error at www.onlineeei.com -checkout_upsf.cfm Line:249 408 Request Time-outfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-361372","11/10/2019","07:59:51","mail","mail sent (subject:UPS Rating Error at www.onlineeei.com -checkout_upsf.cfm Line:249 408 Request Time-outfrom:errors@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375218","11/10/2019","13:00:31","mail","mail sent (subject:OnlineEEI.com order 146143 - UPS Ground - Authorize.net TransID:62017699151from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375224","11/10/2019","13:00:31","mail","mail sent (subject:OnlineEEI.com order 146143 - UPS Ground - Authorize.net TransID:62017699151from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375225","11/10/2019","13:00:32","mail","mail sent (subject:OnlineEEI.com order 146143 - UPS Ground - Authorize.net TransID:62017699151from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375227","11/10/2019","13:00:32","mail","mail sent (subject:OnlineEEI.com order 146143 - UPS Groundfrom:Orders@OnlineEEI.com; to:lorikaplanjewelry@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375476","11/10/2019","13:04:39","mail","mail sent (subject:OnlineEEI.com order 101393 - UPS Ground - Authorize.net TransID:62017703768from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375477","11/10/2019","13:04:39","mail","mail sent (subject:OnlineEEI.com order 101393 - UPS Ground - Authorize.net TransID:62017703768from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375475","11/10/2019","13:04:39","mail","mail sent (subject:OnlineEEI.com order 101393 - UPS Ground - Authorize.net TransID:62017703768from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-375478","11/10/2019","13:04:40","mail","mail sent (subject:OnlineEEI.com order 101393 - UPS Groundfrom:Orders@OnlineEEI.com; to:aaron.habegger@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-376723","11/10/2019","14:16:03","mail","mail sent (subject:OnlineEEI.com order 158139 - UPS Ground - Authorize.net TransID:62017774513from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-376735","11/10/2019","14:16:03","mail","mail sent (subject:OnlineEEI.com order 158139 - UPS Ground - Authorize.net TransID:62017774513from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-376737","11/10/2019","14:16:04","mail","mail sent (subject:OnlineEEI.com order 158139 - UPS Groundfrom:Orders@OnlineEEI.com; to:sgsprayman@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-376736","11/10/2019","14:16:05","mail","mail sent (subject:OnlineEEI.com order 158139 - UPS Ground - Authorize.net TransID:62017774513from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-376744","11/10/2019","14:16:05","mail","mail sent (subject:Error at https://www.onlineeei.com/checkout_saia.cfmfrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-379513","11/10/2019","16:57:39","mail","mail sent (subject:OnlineEEI.com Order 25647 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:tullyacademy@aol.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-379516","11/10/2019","16:57:39","mail","mail sent (subject:OnlineEEI.com Order 25647 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-379515","11/10/2019","16:57:39","mail","mail sent (subject:OnlineEEI.com Order 25647 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-379512","11/10/2019","16:57:39","mail","mail sent (subject:OnlineEEI.com Order 25647 - UPS Ground - PayPalfrom:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-383821","11/10/2019","20:33:42","mail","mail sent (subject:Failed Card Authorization - Authorize.net TransID: 62018132973from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com, JimB@OnlineEEI.com, JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396582","11/11/2019","10:02:07","mail","mail sent (subject:OnlineEEI.com order 39162 - UPS Ground - Authorize.net TransID:62019019321from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396588","11/11/2019","10:02:07","mail","mail sent (subject:OnlineEEI.com order 39162 - UPS Ground - Authorize.net TransID:62019019321from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396589","11/11/2019","10:02:08","mail","mail sent (subject:OnlineEEI.com order 39162 - UPS Ground - Authorize.net TransID:62019019321from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396591","11/11/2019","10:02:08","mail","mail sent (subject:OnlineEEI.com order 39162 - UPS Groundfrom:Orders@OnlineEEI.com; to:polishedimagedecor@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396938","11/11/2019","10:14:01","mail","mail sent (subject:OnlineEEI.com order 77253 - UPS Ground - Authorize.net TransID:62019068373from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396947","11/11/2019","10:14:01","mail","mail sent (subject:OnlineEEI.com order 77253 - UPS Groundfrom:Orders@OnlineEEI.com; to:dmckenzie@therivercc.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396948","11/11/2019","10:14:02","mail","mail sent (subject:OnlineEEI.com order 77253 - UPS Ground - Authorize.net TransID:62019068373from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396950","11/11/2019","10:14:02","mail","mail sent (subject:OnlineEEI.com order 77253 - UPS Ground - Authorize.net TransID:62019068373from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-396957","11/11/2019","10:14:12","mail","mail sent (subject:Error at https://www.onlineeei.com/checkout_saia.cfmfrom:support@onlineeei.com; to:support@onlineeei.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-398258","11/11/2019","10:56:31","mail","mail sent (subject:OnlineEEI.com order 26681 - UPS 2nd Day Air - Authorize.net TransID:62019168103from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-398264","11/11/2019","10:56:31","mail","mail sent (subject:OnlineEEI.com order 26681 - UPS 2nd Day Air - Authorize.net TransID:62019168103from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-398265","11/11/2019","10:56:32","mail","mail sent (subject:OnlineEEI.com order 26681 - UPS 2nd Day Air - Authorize.net TransID:62019168103from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-398267","11/11/2019","10:56:32","mail","mail sent (subject:OnlineEEI.com order 26681 - UPS 2nd Day Airfrom:Orders@OnlineEEI.com; to:wrreinhardt1@gmail.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-399654","11/11/2019","11:54:34","mail","mail sent (subject:OnlineEEI.com order 170427 - UPS Ground - Authorize.net TransID:62019317403from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-399660","11/11/2019","11:54:34","mail","mail sent (subject:OnlineEEI.com order 170427 - UPS Ground - Authorize.net TransID:62019317403from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-399662","11/11/2019","11:54:35","mail","mail sent (subject:OnlineEEI.com order 170427 - UPS Ground - Authorize.net TransID:62019317403from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-399661","11/11/2019","11:54:35","mail","mail sent (subject:OnlineEEI.com order 170427 - UPS Groundfrom:Orders@OnlineEEI.com; to:dknudsen@crystalcreekmedia.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400105","11/11/2019","12:05:58","mail","mail sent (subject:OnlineEEI.com order 103801 - UPS Ground - Authorize.net TransID:62019344817from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400110","11/11/2019","12:05:58","mail","mail sent (subject:OnlineEEI.com order 103801 - UPS Ground - Authorize.net TransID:62019344817from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400111","11/11/2019","12:05:59","mail","mail sent (subject:OnlineEEI.com order 103801 - UPS Ground - Authorize.net TransID:62019344817from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400112","11/11/2019","12:05:59","mail","mail sent (subject:OnlineEEI.com order 103801 - UPS Groundfrom:Orders@OnlineEEI.com; to:pcarden@umo.edu; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400255","11/11/2019","12:10:26","mail","mail sent (subject:OnlineEEI.com order 36631 - UPS Ground - Authorize.net TransID:62019356039from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400260","11/11/2019","12:10:27","mail","mail sent (subject:OnlineEEI.com order 36631 - UPS Groundfrom:Orders@OnlineEEI.com; to:lfalk@retailworksinc.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400261","11/11/2019","12:10:27","mail","mail sent (subject:OnlineEEI.com order 36631 - UPS Ground - Authorize.net TransID:62019356039from:Orders@OnlineEEI.com; to:JerryR@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400262","11/11/2019","12:10:27","mail","mail sent (subject:OnlineEEI.com order 36631 - UPS Ground - Authorize.net TransID:62019356039from:Orders@OnlineEEI.com; to:JimB@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
"INFO","Thread-400769","11/11/2019","12:27:30","mail","mail sent (subject:OnlineEEI.com order 102577 - UPS 2nd Day Air - Authorize.net TransID:62019393400from:Orders@OnlineEEI.com; to:Sales@OnlineEEI.com; cc:; bcc:; ft:; rt:)"
